DATE,Temp_max,Temp_min,Vent,PLV,EVA,APP
2012-12-25,7,21.0,13,0.0,1.44,0.0
2012-12-26,10,20.0,26,0.0,1.5,0.0
2012-12-27,13,17.0,37,0.0,1.74,0.0014
2012-12-28,13,18.0,44,3.0,1.3,0.0
2012-12-29,10,18.0,28,4.800000011920929,1.5,0.0012
2012-12-30,9,16.0,24,50.00000004768371,0.72,0.0
2012-12-31,10,17.0,28,33.00000004768372,0.54,0.0004
2013-01-01,8,16.0,11,7.5,0.96,0.0
2013-01-02,9,22.0,27,33.0,1.56,0.0
2013-01-03,9,15.0,29,22.90000009536743,2.2,0.0018
2013-01-04,15,25.0,31,13.0,3.0,0.0
2013-01-05,15,21.0,22,2.599999964237209,3.6,0.0
2013-01-06,17,25.0,39,0.0,4.51,0.0101
2013-01-07,17,32.0,31,0.0,6.19,0.0
2013-01-08,23,32.0,32,0.0,7.87,0.0
2013-01-09,21,27.0,24,1.6,3.2,0.0015
2013-01-10,23,31.0,28,0.0,5.25,0.0013
2013-01-11,15,26.0,21,8.9,3.06,0.0074
2013-01-12,11,13.0,37,0.0,1.44,0.0003
2013-01-13,9,20.0,21,0.0,1.52,0.0012
2013-01-14,9,15.0,26,1.5,1.26,0.0
2013-01-15,7,15.0,28,0.6,1.36,0.0011
2013-01-16,6,16.0,35,7.200000011920929,1.2,0.001
2013-01-17,9,15.0,31,30.19999980926514,1.32,0.0
2013-01-18,8,15.0,31,78.40000038146972,0.74,0.0006
2013-01-19,11,23.0,24,36.700000047683716,0.84,0.0
2013-01-20,10,18.0,28,34.59999990463257,0.96,0.0008
2013-01-21,10,17.0,29,40.79999997615815,0.54,0.0004
2013-01-22,9,17.0,24,41.99999995231629,0.56,0.0
2013-01-23,7,19.0,31,57.70000004768372,0.96,0.0008
2013-01-24,-2,14.0,39,64.5,1.02,0.0
2013-01-25,8,13.0,42,147.0999999523163,0.36,0.0003
2013-01-26,8,16.0,28,125.5999997138977,0.54,0.0004
2013-01-27,8,16.0,26,22.6,0.36,0.0003
2013-01-28,8,15.0,46,53.5,0.66,0.0005
2013-01-29,10,15.0,42,95.79999990463257,1.92,0.0015
2013-01-30,8,19.0,28,39.80000004768372,0.4,0.0003
2013-01-31,11,20.0,41,0.0,0.84,0.0007
2013-02-01,6,16.0,16,7.0,1.02,0.0008
2013-02-02,7,22.0,48,15.0,1.54,0.0122
2013-02-03,6,15.0,26,38.9000000834465,0.24,0.0002
2013-02-04,12,19.0,35,58.29999992847443,1.14,0.003
2013-02-05,13,23.0,21,25.299999892711632,3.25,0.0
2013-02-06,17,27.0,39,37.60000002384186,4.89,0.0005
2013-02-07,22,32.0,28,89.59999990463257,6.37,0.0
2013-02-08,23,34.0,24,120.69999980926514,7.5,0.0
2013-02-09,22,29.0,26,48.69999980926514,3.76,0.0017
2013-02-10,22,32.0,22,83.80000019073486,5.35,0.0085
2013-02-11,16,25.0,13,77.50000004768371,2.2,0.0007
2013-02-12,8,16.0,22,47.70000019073486,1.08,0.0065
2013-02-13,6,12.0,29,99.0,0.4,0.0003
2013-02-14,7,14.0,34,68.199999332428,0.3,0.0002
2013-02-15,6,17.0,26,7.0,0.56,0.0004
2013-02-16,8,16.0,28,4.100000023841858,0.92,0.0
2013-02-17,7,16.0,13,0.0,1.02,0.0008
2013-02-18,8,16.0,11,0.0,0.98,0.0008
2013-02-19,9,17.0,13,0.0,1.13,0.0009
2013-02-20,11,17.0,21,0.0,1.44,0.0011
2013-02-21,10,15.0,29,1.0,1.62,0.0013
2013-02-22,9,20.0,31,21.0,1.44,0.0011
2013-02-23,10,21.0,28,38.0,0.6,0.0005
2013-02-24,5,12.0,26,76.40000038146972,0.56,0.0004
2013-02-25,4,15.0,27,25.29999995231628,1.13,0.0009
2013-02-26,5,15.0,31,13.8,1.44,0.0011
2013-02-27,4,15.0,15,5.0,1.74,0.0
2013-02-28,9,15.0,31,5.0,1.86,0.0015
2013-03-01,9,16.0,16,64.3,1.14,0.0009
2013-03-02,7,14.0,29,137.00000019073488,0.9,0.0007
2013-03-03,9,17.0,15,37.40000014305115,0.56,0.0004
2013-03-04,11,23.0,22,14.0,1.86,0.0015
2013-03-05,16,26.0,31,3.0,2.94,0.0
2013-03-06,15,28.0,24,92.5,4.63,0.0003
2013-03-07,22,36.0,24,90.49999980926509,6.15,0.0
2013-03-08,22,33.0,26,3.699999988079071,8.75,0.0
2013-03-09,23,30.0,29,0.5,4.09,0.0
2013-03-10,22,30.0,26,7.5,5.56,0.0015
2013-03-11,15,28.0,16,12.29999995231628,2.65,0.0009
2013-03-12,6,18.0,27,8.5,1.14,0.0002
2013-03-13,10,19.0,29,82.3,1.8,0.0041
2013-03-14,6,13.0,59,129.70000076293945,0.42,0.0003
2013-03-15,5,13.0,50,107.79999942779541,1.15,0.0009
2013-03-16,7,16.0,22,6.0,1.2,0.001
2013-03-17,10,25.0,21,0.0,1.8,0.0014
2013-03-18,12,24.0,31,0.0,2.2,0.0
2013-03-19,8,21.0,24,0.0,2.36,0.0051
2013-03-20,12,23.0,31,0.0,1.89,0.0
2013-03-21,10,19.0,41,0.0,2.2,0.0052
2013-03-22,7,25.0,15,0.0,2.25,0.0
2013-03-23,15,26.0,28,8.0,2.56,0.0
2013-03-24,11,22.0,37,26.39999985694886,3.04,0.0
2013-03-25,11,18.0,41,94.6,2.72,0.0
2013-03-26,11,23.0,39,39.99999995231629,1.56,0.0
2013-03-27,12,24.0,28,0.0,2.2,0.0
2013-03-28,13,23.0,16,0.0,3.0,0.0
2013-03-29,14,23.0,35,0.0,2.94,0.0
2013-03-30,14,25.0,48,0.0,3.06,0.0
2013-03-31,13,23.0,28,4.0,3.18,0.0
2013-04-01,6,17.0,21,54.5,0.96,0.0
2013-04-02,8,14.0,31,110.59999997615814,0.84,0.0007
2013-04-03,9,20.0,31,33.0,1.2,0.001
2013-04-04,13,28.0,44,0.0,2.61,0.0
2013-04-05,16,24.0,29,19.5,2.8,0.0
2013-04-06,16,28.0,31,78.29999995231628,5.8,0.0011
2013-04-07,22,32.0,34,153.00000143051156,6.25,0.0
2013-04-08,22,35.0,28,30.0,8.62,0.0
2013-04-09,21,30.0,24,88.2,3.2,0.1615
2013-04-10,25,34.0,35,0.0,5.25,0.0013
2013-04-11,14,29.0,27,0.0,2.56,0.0008
2013-04-12,11,17.0,27,0.0,1.2,0.0002
2013-04-13,13,23.0,16,4.5,3.35,0.0
2013-04-14,11,22.0,27,0.0,3.24,0.0061
2013-04-15,10,26.0,27,0.0,3.5,0.0
2013-04-16,10,24.0,27,0.0,3.2,0.0061
2013-04-17,11,23.0,21,0.0,3.35,0.0
2013-04-18,10,25.0,16,5.5,3.2,0.0061
2013-04-19,11,27.0,16,0.0,3.65,0.0
2013-04-20,14,23.0,29,15.29999995231628,3.15,0.006
2013-04-21,11,18.0,27,18.5,1.32,0.0
2013-04-22,11,22.0,26,55.0,1.94,0.0015
2013-04-23,12,18.0,31,194.7000007629395,2.65,0.0021
2013-04-24,14,20.0,44,235.80000045299528,0.84,0.0007
2013-04-25,16,22.0,39,17.90000001192093,1.94,0.0015
2013-04-26,16,26.0,24,15.300000023841859,2.25,0.0018
2013-04-27,15,23.0,22,0.0,2.2,0.0
2013-04-28,15,26.0,35,1.0,2.8,0.0
2013-04-29,19,25.0,37,0.0,3.74,0.0
2013-04-30,16,24.0,22,0.0,3.2,0.0
2013-05-01,10,18.0,31,0.0,1.32,0.0011
2013-05-02,9,16.0,28,4.2,0.6,0.0005
2013-05-03,14,17.0,44,0.5,2.27,0.0
2013-05-04,12,24.0,22,0.0,1.94,0.0
2013-05-05,16,21.0,39,5.5,2.2,0.0
2013-05-06,13,26.0,22,0.0,5.78,0.0011
2013-05-07,21,29.0,31,0.0,6.2,0.0
2013-05-08,22,36.0,27,0.0,9.03,0.0
2013-05-09,21,32.0,28,0.0,3.2,0.037000000000000005
2013-05-10,23,35.0,35,0.0,5.15,0.0013
2013-05-11,15,22.0,45,0.0,2.7,0.0
2013-05-12,10,18.0,27,4.7,0.56,0.0003
2013-05-13,15,25.0,39,0.0,7.54,0.0055
2013-05-14,13,26.0,28,1.0,3.44,0.0025
2013-05-15,19,25.0,50,7.7,6.3,0.0046
2013-05-16,16,25.0,29,22.499999976158144,3.74,0.0
2013-05-17,15,26.0,24,5.19999995231628,2.94,0.0
2013-05-18,15,28.0,42,0.0,3.25,0.0024
2013-05-19,3,26.0,37,0.0,2.94,0.0
2013-05-20,12,27.0,22,1.0,3.44,0.0025
2013-05-21,17,28.0,26,2.5,3.8,0.0028
2013-05-22,17,26.0,68,0.0,3.15,0.0
2013-05-23,16,25.0,44,0.0,5.2,0.0
2013-05-24,13,29.0,28,0.0,5.59,0.0
2013-05-25,16,24.0,28,0.0,5.2,0.0
2013-05-26,13,26.0,34,0.0,5.03,0.0
2013-05-27,13,30.0,28,0.0,4.96,0.0
2013-05-28,16,24.0,39,0.0,5.4,0.0
2013-05-29,16,28.0,28,0.0,5.15,0.0
2013-05-30,16,25.0,26,1.5,4.93,0.0
2013-05-31,14,26.0,22,0.0,4.8,0.0037
2013-06-01,11,18.0,24,0.0,1.36,0.0
2013-06-02,8,18.0,39,0.9,1.02,0.0
2013-06-03,15,25.0,37,0.0,3.44,0.0
2013-06-04,10,22.0,39,4.7,1.32,0.0
2013-06-05,13,25.0,31,0.0,3.74,0.0
2013-06-06,18,26.0,35,0.0,5.2,0.0006
2013-06-07,20,32.0,26,0.0,6.61,0.0
2013-06-08,21,38.0,26,0.0,8.96,0.0006
2013-06-09,19,32.0,21,7.3,2.9,0.0014
2013-06-10,21,27.0,34,7.8,5.15,0.0013
2013-06-11,20,24.0,50,6.9,2.2,0.0
2013-06-12,11,17.0,35,0.0,0.96,0.0004
2013-06-13,18,29.0,24,0.0,4.51,0.0002
2013-06-14,17,30.0,16,0.0,5.2,0.0007
2013-06-15,15,33.0,22,0.0,7.8,0.0025
2013-06-16,18,35.0,29,0.0,5.92,0.0012
2013-06-17,19,34.0,31,0.0,6.98,0.0019
2013-06-18,20,35.0,37,0.0,5.95,0.0012
2013-06-19,19,33.0,26,0.0,6.13,0.0013
2013-06-20,19,29.0,28,0.0,6.15,0.0
2013-06-21,19,30.0,26,0.0,6.25,0.0
2013-06-22,20,30.0,28,0.0,5.95,0.0
2013-06-23,21,31.0,29,0.0,5.73,0.0
2013-06-24,20,29.0,37,0.0,5.2,0.0
2013-06-25,19,28.0,34,0.0,5.63,0.0
2013-06-26,18,29.0,41,0.0,5.73,0.0
2013-06-27,18,27.0,26,0.0,6.25,0.0
2013-06-28,17,30.0,35,0.0,6.4,0.0
2013-06-29,20,28.0,39,0.0,6.25,0.0
2013-06-30,20,29.0,35,0.0,6.15,0.0
2013-07-01,10,18.0,29,0.0,1.38,0.0011
2013-07-02,5,13.0,37,4.8,1.13,0.0119
2013-07-03,14,23.0,28,12.19999995231628,1.56,0.0122
2013-07-04,9,19.0,41,15.1,0.8,0.0006
2013-07-05,15,28.0,16,0.0,2.94,0.0
2013-07-06,16,27.0,26,0.0,4.63,0.0003
2013-07-07,20,32.0,28,0.0,6.85,0.0
2013-07-08,25,41.0,16,0.0,9.37,0.0
2013-07-09,22,32.0,27,0.0,3.56,0.0017
2013-07-10,19,26.0,13,0.0,3.97,0.0007
2013-07-11,17,27.0,26,0.0,2.37,0.0008
2013-07-12,11,17.0,26,0.0,1.26,0.0003
2013-07-13,21,34.0,29,16.5,7.81,0.0
2013-07-14,24,33.0,26,21.00000004768372,7.56,0.0
2013-07-15,23,34.0,28,0.0,7.87,0.0004
2013-07-16,22,32.0,31,0.0,8.17,0.0
2013-07-17,21,33.0,22,0.0,8.03,0.0
2013-07-18,21,35.0,24,0.0,8.33,0.0
2013-07-19,22,36.0,22,0.0,8.56,0.0
2013-07-20,23,36.0,29,0.0,8.83,0.0
2013-07-21,23,36.0,41,22.80000019073486,8.65,0.0
2013-07-22,24,33.0,28,0.0,8.71,0.0
2013-07-23,23,33.0,26,0.0,8.56,0.0
2013-07-24,22,34.0,26,0.0,9.03,0.0
2013-07-25,23,36.0,22,0.0,8.27,0.0
2013-07-26,23,37.0,34,0.0,8.56,0.0
2013-07-27,23,37.0,24,0.0,9.19,0.0
2013-07-28,23,39.0,24,0.0,9.95,0.0
2013-07-29,24,41.0,34,0.0,9.61,0.0
2013-07-30,25,34.0,35,0.0,9.45,0.0
2013-07-31,24,32.0,35,0.0,8.53,0.0
2013-08-01,11,19.0,16,0.6,1.2,0.001
2013-08-02,5,13.0,37,1.3,1.13,0.0009
2013-08-03,15,25.0,42,0.3,1.56,0.0
2013-08-04,12,23.0,22,0.0,1.26,0.001
2013-08-05,16,29.0,29,0.0,3.24,0.0
2013-08-06,13,31.0,22,0.0,4.51,0.0002
2013-08-07,21,30.0,31,0.0,7.03,0.0
2013-08-08,23,42.0,28,0.0,9.59,0.0
2013-08-09,24,35.0,24,0.0,3.24,0.0015
2013-08-10,19,27.0,27,0.0,3.56,0.0147
2013-08-11,16,29.0,13,0.0,2.1,0.0
2013-08-12,8,18.0,8,0.0,1.4,0.0003
2013-08-13,22,35.0,26,0.0,9.0,0.0
2013-08-14,24,33.0,34,0.0,8.87,0.0021
2013-08-15,24,33.0,29,0.0,8.61,0.0011
2013-08-16,23,31.0,24,0.0,8.65,0.0013
2013-08-17,22,33.0,28,9.0,8.87,0.0
2013-08-18,22,34.0,32,51.0,9.03,0.0017
2013-08-19,24,33.0,26,70.00000028610226,7.5,0.0019
2013-08-20,23,33.0,34,0.0,7.87,0.0
2013-08-21,24,31.0,37,4.10000002384186,7.65,0.0
2013-08-22,23,31.0,26,3.0,7.25,0.0
2013-08-23,22,33.0,21,0.0,7.65,0.0224
2013-08-24,24,35.0,28,5.0,8.23,0.0014
2013-08-25,25,35.0,26,5.5,8.47,0.0015
2013-08-26,22,39.0,65,13.5,9.65,0.002
2013-08-27,22,35.0,37,80.500000166893,9.53,0.0003
2013-08-28,23,31.0,27,29.59999994039536,7.85,0.0
2013-08-29,13,34.0,50,23.90000005066395,7.65,0.0002
2013-08-30,22,31.0,41,72.6000003814697,7.56,0.0019
2013-08-31,22,30.0,32,162.69999959468842,3.5,0.0016
2013-09-01,10,18.0,21,21.0,1.56,0.0
2013-09-02,5,11.0,29,35.19999977350235,0.48,0.0
2013-09-03,13,22.0,21,292.5,1.8,0.0014
2013-09-04,8,25.0,63,288.8999996185303,2.04,0.0
2013-09-05,14,27.0,21,14.5,3.44,0.0
2013-09-06,18,26.0,29,106.69999980926514,4.29,0.0001
2013-09-07,20,32.0,21,0.0,7.15,0.0
2013-09-08,25,32.0,45,50.0,9.37,0.0
2013-09-09,25,32.0,26,0.0,4.09,0.002
2013-09-10,18,27.0,27,9.3,2.04,0.0
2013-09-11,16,26.0,27,11.20000004768372,3.56,0.0013
2013-09-12,7,20.0,8,94.19999980926514,1.2,0.0002
2013-09-13,20,28.0,28,36.399999904632566,3.56,0.0017
2013-09-14,21,30.0,21,0.0,4.24,0.0
2013-09-15,22,33.0,21,9.100000023841861,4.85,0.0023
2013-09-16,23,29.0,24,17.1,4.97,0.0
2013-09-17,22,32.0,28,0.0,4.85,0.0012
2013-09-18,22,27.0,28,0.0,4.39,0.001
2013-09-19,21,27.0,16,0.400000005960465,3.65,0.0006
2013-09-20,21,28.0,29,0.0,3.55,0.0006
2013-09-21,19,29.0,32,0.0,3.91,0.0007
2013-09-22,8,27.0,29,0.0,4.68,0.0011
2013-09-23,18,28.0,26,0.0,3.65,0.0006
2013-09-24,17,29.0,22,0.0,4.09,0.0008
2013-09-25,19,34.0,29,0.0,4.15,0.0008
2013-09-26,19,31.0,21,0.0,5.04,0.0013
2013-09-27,17,30.0,27,0.0,4.35,0.0009
2013-09-28,19,35.0,22,0.0,4.85,0.0012
2013-09-29,22,30.0,26,0.0,5.15,0.0013
2013-09-30,24,31.0,41,0.0,4.97,0.0012
2013-10-01,8,18.0,31,0.0,1.92,0.0015
2013-10-02,4,12.0,31,13.1,0.24,0.0002
2013-10-03,15,24.0,37,0.0,2.2,0.0
2013-10-04,12,25.0,29,0.200000002980232,2.3,0.0053
2013-10-05,14,30.0,15,21.799999952316288,3.94,0.0029
2013-10-06,18,28.0,31,21.10000014305114,4.8,0.0004
2013-10-07,22,33.0,21,0.0,7.37,0.0
2013-10-08,24,32.0,45,1.5,8.87,0.0
2013-10-09,23,30.0,16,14.0,3.2,0.0015
2013-10-10,20,27.0,15,2.6,1.94,0.0009
2013-10-11,16,22.0,28,3.4,2.94,0.001
2013-10-12,8,18.0,11,0.0,1.44,0.0007
2013-10-13,22,30.0,15,0.0,3.36,0.0
2013-10-14,22,28.0,27,0.0,3.47,0.0016
2013-10-15,21,30.0,21,0.0,3.56,0.0013
2013-10-16,22,29.0,39,0.0,3.06,0.0074
2013-10-17,21,30.0,37,0.0,2.94,0.001
2013-10-18,18,29.0,27,0.0,2.86,0.001
2013-10-19,18,30.0,24,0.0,3.79,0.0014
2013-10-20,23,31.0,26,0.0,3.57,0.0013
2013-10-21,23,31.0,26,0.0,4.03,0.0015
2013-10-22,20,30.0,22,0.0,3.76,0.0014
2013-10-23,21,31.0,29,0.0,3.56,0.0013
2013-10-24,19,29.0,15,0.0,4.96,0.0
2013-10-25,20,30.0,22,0.0,4.76,0.0
2013-10-26,22,29.0,26,0.0,4.08,0.0015
2013-10-27,20,30.0,27,0.0,4.15,0.0016
2013-10-28,17,30.0,15,0.0,4.35,0.0017
2013-10-29,14,30.0,27,0.0,3.72,0.0014
2013-10-30,17,28.0,22,65.5,3.47,0.0013
2013-10-31,17,18.0,9,108.5,3.06,0.0011
2013-11-01,12,18.0,29,109.80000019073489,1.56,0.0012
2013-11-02,5,18.0,22,5.6,0.42,0.0003
2013-11-03,12,20.0,34,15.1,1.92,0.0015
2013-11-04,14,26.0,21,22.799999952316288,2.8,0.0
2013-11-05,17,27.0,37,41.89999961853023,4.8,0.006999999999999999
2013-11-06,19,28.0,34,24.5,4.63,0.0003
2013-11-07,21,33.0,21,10.5,7.65,0.0
2013-11-08,23,33.0,29,8.0,9.03,0.0
2013-11-09,24,30.0,22,0.5,4.21,0.0016
2013-11-10,20,28.0,21,41.0,2.15,0.001
2013-11-11,13,18.0,46,144.70000000000005,2.94,0.0073
2013-11-12,12,19.0,27,93.40000009536743,1.36,0.0007
2013-11-13,11,20.0,28,42.499999952316294,1.3,0.0
2013-11-14,15,21.0,29,95.20000021457676,1.14,0.0005
2013-11-15,12,19.0,24,30.1,1.2,0.0005
2013-11-16,10,22.0,13,6.0,1.56,0.0007
2013-11-17,11,24.0,27,13.200000384449933,1.86,0.0
2013-11-18,14,25.0,42,5.6,2.37,0.0
2013-11-19,10,22.0,32,0.0,1.65,0.0004
2013-11-20,13,21.0,28,0.0,1.53,0.0004
2013-11-21,11,18.0,22,0.0,1.65,0.0004
2013-11-22,10,20.0,35,0.0,1.67,0.0004
2013-11-23,9,17.0,28,0.0,1.3,0.0003
2013-11-24,9,16.0,35,0.0,1.37,0.0003
2013-11-25,10,17.0,22,24.59999990463257,1.65,0.0004
2013-11-26,11,15.0,24,39.899999904632566,1.2,0.0002
2013-11-27,9,16.0,15,0.30000001192092896,1.08,0.0002
2013-11-28,7,16.0,16,0.0,1.14,0.0002
2013-11-29,5,15.0,21,4.0,1.2,0.0002
2013-11-30,10,15.0,22,24.20000004768372,1.26,0.0003
2013-12-01,9,18.0,21,39.999999821186066,1.5,0.0
2013-12-02,7,13.0,39,39.299999833107,0.36,0.0003
2013-12-03,10,21.0,39,40.5,2.42,0.0
2013-12-04,13,29.0,28,113.79999995231628,2.94,0.0058
2013-12-05,16,25.0,39,97.00000000000003,3.8,0.0
2013-12-06,19,31.0,34,0.0,4.76,0.0004
2013-12-07,22,35.0,22,0.0,7.36,0.0
2013-12-08,22,32.0,24,0.0,9.15,0.0
2013-12-09,19,28.0,37,0.0,4.09,0.0019
2013-12-10,21,31.0,26,0.0,3.56,0.0016
2013-12-11,13,18.0,29,2.1,1.56,0.0134
2013-12-12,6,18.0,11,0.0,1.44,0.0007
2013-12-13,5,7.0,27,0.0,1.56,0.0008
2013-12-14,6,18.0,27,0.0,1.65,0.0008
2013-12-15,9,18.0,24,0.0,1.72,0.0008
2013-12-16,9,18.0,15,0.0,1.42,0.0007
2013-12-17,7,18.0,11,0.0,1.44,0.0007
2013-12-18,6,18.0,9,0.0,1.36,0.0007
2013-12-19,9,17.0,15,0.0,1.2,0.0065
2013-12-20,8,18.0,27,0.0,1.36,0.0
2013-12-21,11,18.0,27,73.3,1.25,0.0183
2013-12-22,13,16.0,16,252.8,0.66,0.0003
2013-12-24,11,18.0,13,28.89999990463257,0.2,0.0531
2013-12-25,9,20.0,34,18.900000071525582,0.36,0.0002
2013-12-26,9,16.0,39,31.499999809265137,0.76,0.0003
2013-12-27,9,16.0,48,72.99999965429306,0.87,0.0004
2013-12-28,11,19.0,11,27.7,0.56,0.0002
2014-01-01,8,18.0,16,0.0,0.96,0.0064
2014-01-02,9,16.0,26,27.6,0.15,0.0295
2014-01-03,9,16.0,32,3.1,0.8,0.0004
2014-01-04,10,23.0,16,17.3,0.4,0.0002
2014-01-05,15,25.0,29,4.39999997615814,2.65,0.0013
2014-01-06,17,24.0,27,4.5,3.96,0.0018
2014-01-07,20,29.0,27,0.0,6.3,0.0
2014-01-08,22,33.0,22,0.0,7.89,0.0
2014-01-09,23,32.0,39,1.79999995231628,8.36,0.0032
2014-01-10,21,33.0,16,0.0,6.53,0.0
2014-01-11,12,23.0,13,0.0,4.36,0.0
2014-01-12,14,24.0,28,1.400000005960465,3.0,0.001
2014-01-13,12,19.0,27,5.799999892711641,2.65,0.0012
2014-01-14,11,15.0,21,0.8,1.36,0.0007
2014-01-15,9,17.0,26,1.6,0.96,0.0
2014-01-16,10,17.0,15,0.0,1.08,0.0
2014-01-17,10,20.0,26,0.0,1.25,0.0
2014-01-18,10,21.0,27,0.0,1.65,0.0008
2014-01-19,11,21.0,35,0.0,1.44,0.0007
2014-01-20,10,18.0,46,0.0,1.53,0.0
2014-01-21,9,15.0,39,6.5,1.83,0.0009
2014-01-22,7,19.0,15,7.600000038743019,1.44,0.0007
2014-01-23,8,17.0,15,0.0,1.56,0.0008
2014-01-24,12,16.0,39,86.6000003814697,1.44,0.0007
2014-01-25,9,16.0,46,85.6,1.15,0.0
2014-01-26,9,18.0,50,28.8,0.94,0.0
2014-01-27,12,17.0,28,120.50000019073487,1.52,0.0007
2014-01-28,9,13.0,42,114.99999995231629,1.52,0.0185
2014-01-29,6,17.0,26,46.50000004768371,0.5,0.012
2014-01-30,10,19.0,22,85.59999990463257,1.3,0.0006
2014-01-31,10,13.0,26,177.40000114440923,1.5,0.0007
2014-02-01,7,18.0,13,235.1000003814697,1.15,0.0006
2014-02-02,9,17.0,42,6.19999992847443,0.6,0.0003
2014-02-03,9,18.0,39,40.40000001192093,0.6,0.0003
2014-02-04,9,25.0,22,0.6000000238418579,1.6,0.0007
2014-02-05,14,26.0,34,4.200000047683718,2.84,0.0014
2014-02-06,19,25.0,32,0.0,3.85,0.0018
2014-02-07,20,38.0,29,45.0,6.0,0.0
2014-02-08,21,37.0,26,34.30000019073486,8.23,0.0
2014-02-09,23,31.0,39,0.0,8.4,0.0
2014-02-10,22,32.0,27,21.0,6.72,0.0025
2014-02-11,12,24.0,13,68.29999995231628,4.56,0.0
2014-02-12,14,24.0,27,78.1999996304512,3.49,0.0
2014-02-13,9,20.0,21,5.5,0.73,0.0003
2014-02-14,9,23.0,35,0.0,1.1,0.0
2014-02-15,10,26.0,16,0.0,1.4,0.0
2014-02-16,11,26.0,22,0.0,1.9,0.0
2014-02-17,8,28.0,27,0.0,2.2,0.0
2014-02-18,13,25.0,32,0.0,1.7,0.0
2014-02-19,12,20.0,16,0.0,1.6,0.0
2014-02-20,13,16.0,28,0.0,1.65,0.0
2014-02-21,11,19.0,29,0.0,1.7,0.0
2014-02-22,12,18.0,21,2.699999988079071,1.8,0.0
2014-02-23,10,18.0,29,3.8,0.7,0.0
2014-02-24,5,19.0,27,0.0,0.94,0.0004
2014-02-25,5,19.0,21,21.0,0.7,0.0
2014-02-26,10,19.0,27,17.3,0.7,0.0003
2014-02-27,11,18.0,26,0.5,1.1,0.0
2014-02-28,9,19.0,29,26.2,0.8,0.0121
2014-03-01,10,20.0,13,44.90000009536743,1.32,0.0036
2014-03-02,7,16.0,24,69.50000017881393,0.6,0.0003
2014-03-03,10,19.0,39,35.60000019073486,0.5,0.0002
2014-03-04,15,26.0,34,127.70000004768372,2.2,0.0
2014-03-05,14,21.0,42,188.79999914169306,2.08,0.0069
2014-03-06,18,26.0,37,102.29999995231628,3.74,0.0017
2014-03-07,22,36.0,34,82.59999966621399,6.95,0.0
2014-03-08,24,33.0,21,52.10000002384186,8.17,0.0
2014-03-09,21,31.0,28,192.5,8.05,0.0031
2014-03-10,21,28.0,15,163.7000009536744,6.23,0.0
2014-03-11,13,27.0,21,18.2999992370605,1.23,0.0
2014-03-12,14,21.0,27,104.0,3.24,0.0
2014-03-13,12,15.0,24,82.0,0.94,0.0004
2014-03-14,12,15.0,22,125.99999980926516,0.94,0.0181
2014-03-15,12,17.0,21,87.49999961853027,0.36,0.0355
2014-03-16,12,19.0,29,40.1,0.24,0.08199999999999999
2014-03-17,10,21.0,15,15.0,0.54,0.0129
2014-03-18,7,23.0,9,0.0,0.94,0.0004
2014-03-19,11,22.0,27,0.0,1.25,0.0006
2014-03-20,14,21.0,16,0.0,1.34,0.0006
2014-03-21,13,22.0,27,2.0,1.25,0.0006
2014-03-22,13,22.0,21,0.0,1.25,0.0006
2014-03-23,13,23.0,32,1.0,1.08,0.0005
2014-03-24,10,19.0,35,9.299999958276755,0.94,0.0004
2014-03-25,8,16.0,39,3.09999990463257,0.96,0.0004
2014-03-26,8,17.0,34,6.200000047683719,1.36,0.0006
2014-03-27,7,18.0,42,11.50000004768372,0.56,0.0003
2014-03-28,9,20.0,27,0.0,1.34,0.0006
2014-03-29,7,19.0,28,0.0,1.4,0.0
2014-03-30,14,19.0,21,60.19999998807907,1.6,0.0
2014-03-31,14,19.0,13,70.10000001192093,0.7,0.0
2014-04-01,11,22.0,21,39.60000076889996,0.95,0.0064
2014-04-02,5,17.0,26,0.0,0.66,0.0003
2014-04-03,7,12.0,45,8.1,1.0,0.0004
2014-04-04,12,24.0,35,0.0,1.6,0.0
2014-04-05,15,22.0,41,16.0,2.36,0.0071
2014-04-06,17,28.0,21,11.0,3.85,0.0018
2014-04-07,24,37.0,26,0.0,7.2,0.0
2014-04-08,22,34.0,22,0.0,8.29,0.0
2014-04-09,18,32.0,22,0.0,7.17,0.0027
2014-04-10,18,26.0,22,11.7,4.33,0.0016
2014-04-11,16,28.0,32,0.0,4.2,0.0
2014-04-12,12,24.0,27,4.8,2.89,0.0009
2014-04-13,14,22.0,22,0.0,2.3,0.0012
2014-04-14,13,22.0,16,0.0,1.9,0.001
2014-04-15,12,24.0,22,0.0,2.2,0.0011
2014-04-16,14,20.0,26,0.0,2.4,0.0012
2014-04-17,12,19.0,32,0.0,2.6,0.0013
2014-04-18,10,22.0,22,0.0,2.3,0.0011
2014-04-19,11,30.0,22,0.0,2.4,0.0012
2014-04-20,12,25.0,29,0.0,2.7,0.0013
2014-04-21,16,27.0,22,14.0,2.4,0.0012
2014-04-22,15,22.0,27,29.599999904632572,2.8,0.0014
2014-04-23,16,24.0,37,85.60000009536743,1.56,0.0067
2014-04-24,14,26.0,26,0.0,1.74,0.0068
2014-04-25,12,28.0,37,56.8000001907349,2.2,0.006999999999999999
2014-04-26,13,21.0,37,135.8000001907349,1.56,0.0007
2014-04-27,13,24.0,41,4.2,1.56,0.0007
2014-04-28,13,23.0,28,0.0,2.04,0.0009
